date,average_price,total_volume,type,year,state,region,season,price_bin,average_revenue
2016-07-17,1.22,165453.6,conventional,2016,Jacksonville,Southeast,summer,1.00,442865.39
2016-07-17,2.11,3794.69,organic,2016,Jacksonville,Southeast,summer,2.00,765939.32
2016-07-17,1.08,283074.0,conventional,2016,Las Vegas,West,summer,1.00,392044.77
2016-07-17,2.25,10784.6,organic,2016,Las Vegas,West,summer,2.00,816759.94
2016-07-17,0.97,3092234.0,conventional,2016,Los Angeles,West,summer,1.00,352114.28
2016-07-17,1.23,114343.02,organic,2016,Los Angeles,West,summer,1.00,446495.43
2016-07-17,1.13,101963.67,conventional,2016,Louisville,Southeast,summer,1.00,410194.99
2016-07-17,1.26,2918.73,organic,2016,Louisville,Southeast,summer,1.00,457385.57
2016-07-17,1.24,516716.17,conventional,2016,Miami/Ft. Lauderdale,Southeast,summer,1.00,450125.48
2016-07-17,1.33,4714.49,organic,2016,Miami/Ft. Lauderdale,Southeast,summer,1.00,482795.87
2016-07-17,1.07,196773.62,conventional,2016,Nashville,Southeast,summer,1.00,388414.73
2016-07-17,1.2,11534.1,organic,2016,Nashville,Southeast,summer,1.00,435605.3
2016-07-17,1.09,284925.7,conventional,2016,New Orleans/Mobile,Southeast,summer,1.00,395674.81
2016-07-17,1.34,5190.83,organic,2016,New Orleans/Mobile,Southeast,summer,1.00,486425.92
2016-07-17,1.64,1076259.08,conventional,2016,New York,Northeast,summer,2.00,595327.24
2016-07-17,2.4,55607.08,organic,2016,New York,Northeast,summer,3.00,871210.6
2016-07-17,1.37,412386.17,conventional,2016,Northern New England,Northeast,summer,1.00,497316.05
2016-07-17,1.47,12521.46,organic,2016,Northern New England,Northeast,summer,2.00,533616.49
2016-07-17,1.17,348318.4,conventional,2016,Orlando,Southeast,summer,1.00,424715.17
2016-07-17,1.9,6345.68,organic,2016,Orlando,Southeast,summer,2.00,689708.39
2016-07-17,1.52,392041.56,conventional,2016,Philadelphia,Mid-Atlantic,summer,2.00,551766.71
2016-07-17,2.16,13247.34,organic,2016,Philadelphia,Mid-Atlantic,summer,2.00,784089.54
2016-07-17,0.92,864516.85,conventional,2016,Phoenix/Tucson,West,summer,1.00,333964.06
2016-07-17,1.77,14216.44,organic,2016,Phoenix/Tucson,West,summer,2.00,642517.82
2016-07-17,1.25,113655.96,conventional,2016,Pittsburgh,Northeast,summer,1.00,453755.52
2016-07-17,1.44,5896.38,organic,2016,Pittsburgh,Northeast,summer,2.00,522726.36
2016-07-17,1.15,1865426.77,conventional,2016,Plains,Midwest,summer,1.00,417455.08
2016-07-17,1.76,46645.35,organic,2016,Plains,Midwest,summer,2.00,638887.77
2016-07-17,0.93,612572.73,conventional,2016,Portland,West,summer,1.00,337594.11
2016-07-17,1.86,29018.17,organic,2016,Portland,West,summer,2.00,675188.22
2016-07-17,1.28,279442.6,conventional,2016,Raleigh/Greensboro,Southeast,summer,1.00,464645.65
2016-07-17,1.76,12786.12,organic,2016,Raleigh/Greensboro,Southeast,summer,2.00,638887.77
2016-07-17,1.06,264253.28,conventional,2016,Richmond/Norfolk,Mid-Atlantic,summer,1.00,384784.68
2016-07-17,1.5,9628.02,organic,2016,Richmond/Norfolk,Mid-Atlantic,summer,2.00,544506.63
2016-07-17,1.04,144948.27,conventional,2016,Roanoke,Southeast,summer,1.00,377524.59
2016-07-17,1.49,7945.23,organic,2016,Roanoke,Southeast,summer,2.00,540876.58
2016-07-17,1.31,471698.22,conventional,2016,Sacramento,West,summer,1.00,475535.79
2016-07-17,2.14,7715.38,organic,2016,Sacramento,West,summer,2.00,776829.45
2016-07-17,1.12,519567.72,conventional,2016,San Diego,West,summer,1.00,406564.95
2016-07-17,1.91,14864.69,organic,2016,San Diego,West,summer,2.00,693338.44
2016-07-17,1.46,804071.94,conventional,2016,San Francisco,West,summer,2.00,529986.45
2016-07-17,2.3,26284.24,organic,2016,San Francisco,West,summer,2.00,834910.16
2016-07-17,1.03,639853.23,conventional,2016,Seattle,West,summer,1.00,373894.55
2016-07-17,2.11,30480.39,organic,2016,Seattle,West,summer,2.00,765939.32
2016-07-17,1.17,336050.16,conventional,2016,South Carolina,Southeast,summer,1.00,424715.17
2016-07-17,1.32,13916.21,organic,2016,South Carolina,Southeast,summer,1.00,479165.83
2016-07-17,0.98,92386.91,conventional,2016,Spokane,West,summer,1.00,355744.33
2016-07-17,2.32,2469.93,organic,2016,Spokane,West,summer,3.00,842170.25
2016-07-17,0.88,261737.36,conventional,2016,St. Louis,Midwest,summer,1.00,319443.89
2016-07-17,2.0,5499.33,organic,2016,St. Louis,Midwest,summer,2.00,726008.83
2016-07-17,1.31,66907.33,conventional,2016,Syracuse,Northeast,summer,1.00,475535.79
2016-07-17,1.6,2561.43,organic,2016,Syracuse,Northeast,summer,2.00,580807.07
2016-07-17,1.17,376274.95,conventional,2016,Tampa,Southeast,summer,1.00,424715.17
2016-07-17,1.44,4063.4,organic,2016,Tampa,Southeast,summer,2.00,522726.36
2016-07-17,0.95,802834.4,conventional,2016,West Tex/New Mexico,West,summer,1.00,344854.2
2016-07-17,1.89,20129.64,organic,2016,West Tex/New Mexico,West,summer,2.00,686078.35
2016-07-24,1.46,98321.14,conventional,2016,Albany,Northeast,summer,2.00,529986.45
2016-07-24,1.42,1811.44,organic,2016,Albany,Northeast,summer,2.00,515466.27
2016-07-24,1.0,495686.56,conventional,2016,Atlanta,Southeast,summer,1.00,363004.42
2016-07-24,1.91,11619.75,organic,2016,Atlanta,Southeast,summer,2.00,693338.44
2016-07-24,1.64,719104.08,conventional,2016,Baltimore/Washington,Mid-Atlantic,summer,2.00,595327.24
2016-07-24,2.08,17266.59,organic,2016,Baltimore/Washington,Mid-Atlantic,summer,2.00,755049.19
2016-07-24,0.74,65580.47,conventional,2016,Boise,West,summer,1.00,268623.27
2016-07-24,1.92,1498.06,organic,2016,Boise,West,summer,2.00,696968.48
2016-07-24,1.52,509094.85,conventional,2016,Boston,Northeast,summer,2.00,551766.71
2016-07-24,1.49,9837.59,organic,2016,Boston,Northeast,summer,2.00,540876.58
2016-07-24,1.44,104126.3,conventional,2016,Buffalo/Rochester,Northeast,summer,2.00,522726.36
2016-07-24,1.62,2705.37,organic,2016,Buffalo/Rochester,Northeast,summer,2.00,588067.16
2016-07-24,1.2,6104047.38,conventional,2016,California,West,summer,1.00,435605.3
2016-07-24,1.56,185039.68,organic,2016,California,West,summer,2.00,566286.89
2016-07-24,1.46,193909.36,conventional,2016,Charlotte,Southeast,summer,2.00,529986.45
2016-07-24,1.62,8306.2,organic,2016,Charlotte,Southeast,summer,2.00,588067.16
2016-07-24,1.66,658913.69,conventional,2016,Chicago,Midwest,summer,2.00,602587.33
2016-07-24,1.93,24894.83,organic,2016,Chicago,Midwest,summer,2.00,700598.52
2016-07-24,1.1,264194.71,conventional,2016,Cincinnati/Dayton,Midwest,summer,1.00,399304.86
2016-07-24,1.65,14589.37,organic,2016,Cincinnati/Dayton,Midwest,summer,2.00,598957.29
2016-07-24,1.15,173335.16,conventional,2016,Columbus,Midwest,summer,1.00,417455.08
2016-07-24,1.58,8142.15,organic,2016,Columbus,Midwest,summer,2.00,573546.98
2016-07-24,0.94,1188812.12,conventional,2016,Dallas/Ft. Worth,South Central,summer,1.00,341224.15
2016-07-24,0.99,35564.65,organic,2016,Dallas/Ft. Worth,South Central,summer,1.00,359374.37
2016-07-24,1.17,690893.4,conventional,2016,Denver,West,summer,1.00,424715.17
2016-07-24,1.47,28452.22,organic,2016,Denver,West,summer,2.00,533616.49
2016-07-24,1.15,354577.28,conventional,2016,Detroit,Midwest,summer,1.00,417455.08
2016-07-24,1.54,16285.84,organic,2016,Detroit,Midwest,summer,2.00,559026.8
2016-07-24,1.6,149002.57,conventional,2016,Grand Rapids,Midwest,summer,2.00,580807.07
2016-07-24,1.98,1509.8,organic,2016,Grand Rapids,Midwest,summer,2.00,718748.75
2016-07-24,1.36,247275.14,conventional,2016,Harrisburg/Scranton,Northeast,summer,1.00,493686.01
2016-07-24,1.62,5387.66,organic,2016,Harrisburg/Scranton,Northeast,summer,2.00,588067.16
2016-07-24,1.7,254686.05,conventional,2016,Hartford/Springfield,Northeast,summer,2.00,617107.51
2016-07-24,2.3,7492.17,organic,2016,Hartford/Springfield,Northeast,summer,2.00,834910.16
2016-07-24,0.96,985027.91,conventional,2016,Houston,South Central,summer,1.00,348484.24
2016-07-24,1.45,22178.66,organic,2016,Houston,South Central,summer,2.00,526356.4
2016-07-24,1.2,178389.87,conventional,2016,Indianapolis,Midwest,summer,1.00,435605.3
2016-07-24,1.71,3652.3,organic,2016,Indianapolis,Midwest,summer,2.00,620737.55
2016-07-24,1.21,156316.92,conventional,2016,Jacksonville,Southeast,summer,1.00,439235.34
2016-07-24,2.17,4109.11,organic,2016,Jacksonville,Southeast,summer,2.00,787719.58
2016-07-24,1.15,283863.44,conventional,2016,Las Vegas,West,summer,1.00,417455.08
2016-07-24,2.3,10298.23,organic,2016,Las Vegas,West,summer,2.00,834910.16
2016-07-24,1.01,3033328.67,conventional,2016,Los Angeles,West,summer,1.00,366634.46
2016-07-24,1.21,111080.96,organic,2016,Los Angeles,West,summer,1.00,439235.34
2016-07-24,1.19,95001.32,conventional,2016,Louisville,Southeast,summer,1.00,431975.26
2016-07-24,1.8,2109.9,organic,2016,Louisville,Southeast,summer,2.00,653407.95
2016-07-24,1.28,520496.36,conventional,2016,Miami/Ft. Lauderdale,Southeast,summer,1.00,464645.65
2016-07-24,1.19,6019.75,organic,2016,Miami/Ft. Lauderdale,Southeast,summer,1.00,431975.26
2016-07-24,1.07,191727.48,conventional,2016,Nashville,Southeast,summer,1.00,388414.73
2016-07-24,1.77,7162.2,organic,2016,Nashville,Southeast,summer,2.00,642517.82
2016-07-24,1.16,261491.83,conventional,2016,New Orleans/Mobile,Southeast,summer,1.00,421085.12
2016-07-24,1.41,4106.49,organic,2016,New Orleans/Mobile,Southeast,summer,2.00,511836.23
2016-07-24,1.68,1180373.67,conventional,2016,New York,Northeast,summer,2.00,609847.42
2016-07-24,2.32,29300.63,organic,2016,New York,Northeast,summer,3.00,842170.25
2016-07-24,1.36,463062.51,conventional,2016,Northern New England,Northeast,summer,1.00,493686.01
2016-07-24,1.13,5882.29,organic,2016,Northern New England,Northeast,summer,1.00,410194.99
2016-07-24,1.22,336366.84,conventional,2016,Orlando,Southeast,summer,1.00,442865.39
2016-07-24,1.81,8411.92,organic,2016,Orlando,Southeast,summer,2.00,657037.99
2016-07-24,1.56,389534.59,conventional,2016,Philadelphia,Mid-Atlantic,summer,2.00,566286.89
2016-07-24,2.07,7958.25,organic,2016,Philadelphia,Mid-Atlantic,summer,2.00,751419.14
2016-07-24,0.94,922526.29,conventional,2016,Phoenix/Tucson,West,summer,1.00,341224.15
2016-07-24,2.08,11457.48,organic,2016,Phoenix/Tucson,West,summer,2.00,755049.19
2016-07-24,1.35,104420.57,conventional,2016,Pittsburgh,Northeast,summer,1.00,490055.96
2016-07-24,1.46,5495.34,organic,2016,Pittsburgh,Northeast,summer,2.00,529986.45
2016-07-24,1.22,1807152.43,conventional,2016,Plains,Midwest,summer,1.00,442865.39
2016-07-24,1.63,56114.01,organic,2016,Plains,Midwest,summer,2.00,591697.2
2016-07-24,0.97,602085.03,conventional,2016,Portland,West,summer,1.00,352114.28
2016-07-24,2.25,20483.39,organic,2016,Portland,West,summer,2.00,816759.94
2016-07-24,1.31,279159.58,conventional,2016,Raleigh/Greensboro,Southeast,summer,1.00,475535.79
2016-07-24,1.72,15012.57,organic,2016,Raleigh/Greensboro,Southeast,summer,2.00,624367.6
2016-07-24,1.07,272728.01,conventional,2016,Richmond/Norfolk,Mid-Atlantic,summer,1.00,388414.73
2016-07-24,1.44,8316.29,organic,2016,Richmond/Norfolk,Mid-Atlantic,summer,2.00,522726.36
2016-07-24,1.04,150126.91,conventional,2016,Roanoke,Southeast,summer,1.00,377524.59
2016-07-24,1.51,7005.43,organic,2016,Roanoke,Southeast,summer,2.00,548136.67
2016-07-24,1.42,450895.76,conventional,2016,Sacramento,West,summer,2.00,515466.27
2016-07-24,2.15,7348.62,organic,2016,Sacramento,West,summer,2.00,780459.5
2016-07-24,1.18,526657.41,conventional,2016,San Diego,West,summer,1.00,428345.21
2016-07-24,1.69,17192.77,organic,2016,San Diego,West,summer,2.00,613477.46
2016-07-24,1.54,817357.28,conventional,2016,San Francisco,West,summer,2.00,559026.8
2016-07-24,2.37,22083.85,organic,2016,San Francisco,West,summer,3.00,860320.47
2016-07-24,1.1,581023.47,conventional,2016,Seattle,West,summer,1.00,399304.86
2016-07-24,1.95,28351.54,organic,2016,Seattle,West,summer,2.00,707858.61
2016-07-24,1.18,336673.77,conventional,2016,South Carolina,Southeast,summer,1.00,428345.21
2016-07-24,1.58,11277.34,organic,2016,South Carolina,Southeast,summer,2.00,573546.98
2016-07-24,1.08,82617.47,conventional,2016,Spokane,West,summer,1.00,392044.77
2016-07-24,2.16,1760.07,organic,2016,Spokane,West,summer,2.00,784089.54
2016-07-24,0.94,255732.97,conventional,2016,St. Louis,Midwest,summer,1.00,341224.15
2016-07-24,1.69,7057.4,organic,2016,St. Louis,Midwest,summer,2.00,613477.46
2016-07-24,1.5,56952.09,conventional,2016,Syracuse,Northeast,summer,2.00,544506.63
2016-07-24,1.45,1934.1,organic,2016,Syracuse,Northeast,summer,2.00,526356.4
2016-07-24,1.22,353863.19,conventional,2016,Tampa,Southeast,summer,1.00,442865.39
2016-07-24,1.2,5350.17,organic,2016,Tampa,Southeast,summer,1.00,435605.3
2016-07-24,1.03,797993.91,conventional,2016,West Tex/New Mexico,West,summer,1.00,373894.55
2016-07-24,1.99,16025.11,organic,2016,West Tex/New Mexico,West,summer,2.00,722378.79
2016-07-31,1.61,125586.57,conventional,2016,Albany,Northeast,summer,2.00,584437.11
2016-07-31,1.43,1553.42,organic,2016,Albany,Northeast,summer,2.00,519096.32
2016-07-31,0.98,537633.39,conventional,2016,Atlanta,Southeast,summer,1.00,355744.33
2016-07-31,1.62,14463.16,organic,2016,Atlanta,Southeast,summer,2.00,588067.16
2016-07-31,1.65,698627.62,conventional,2016,Baltimore/Washington,Mid-Atlantic,summer,2.00,598957.29
2016-07-31,2.02,14788.87,organic,2016,Baltimore/Washington,Mid-Atlantic,summer,2.00,733268.92
2016-07-31,0.78,69620.36,conventional,2016,Boise,West,summer,1.00,283143.45
2016-07-31,1.42,2232.59,organic,2016,Boise,West,summer,2.00,515466.27
2016-07-31,1.61,508949.6,conventional,2016,Boston,Northeast,summer,2.00,584437.11
2016-07-31,1.14,7313.26,organic,2016,Boston,Northeast,summer,1.00,413825.04
2016-07-31,1.45,108088.47,conventional,2016,Buffalo/Rochester,Northeast,summer,2.00,526356.4
2016-07-31,1.55,1764.88,organic,2016,Buffalo/Rochester,Northeast,summer,2.00,562656.85
2016-07-31,1.22,5947160.29,conventional,2016,California,West,summer,1.00,442865.39
2016-07-31,1.56,188494.23,organic,2016,California,West,summer,2.00,566286.89
2016-07-31,1.48,187969.31,conventional,2016,Charlotte,Southeast,summer,2.00,537246.54
2016-07-31,1.64,8048.9,organic,2016,Charlotte,Southeast,summer,2.00,595327.24
2016-07-31,1.68,614939.39,conventional,2016,Chicago,Midwest,summer,2.00,609847.42
2016-07-31,2.11,28969.34,organic,2016,Chicago,Midwest,summer,2.00,765939.32
2016-07-31,1.07,254689.93,conventional,2016,Cincinnati/Dayton,Midwest,summer,1.00,388414.73
2016-07-31,1.51,12919.17,organic,2016,Cincinnati/Dayton,Midwest,summer,2.00,548136.67
2016-07-31,1.21,153804.34,conventional,2016,Columbus,Midwest,summer,1.00,439235.34
2016-07-31,1.4,9346.26,organic,2016,Columbus,Midwest,summer,2.00,508206.18
2016-07-31,0.88,1163785.11,conventional,2016,Dallas/Ft. Worth,South Central,summer,1.00,319443.89
2016-07-31,1.03,38209.32,organic,2016,Dallas/Ft. Worth,South Central,summer,1.00,373894.55
2016-07-31,1.15,673588.45,conventional,2016,Denver,West,summer,1.00,417455.08
2016-07-31,1.79,17691.72,organic,2016,Denver,West,summer,2.00,649777.91
2016-07-31,1.16,340176.41,conventional,2016,Detroit,Midwest,summer,1.00,421085.12
2016-07-31,1.35,17867.29,organic,2016,Detroit,Midwest,summer,1.00,490055.96
2016-07-31,1.6,142302.47,conventional,2016,Grand Rapids,Midwest,summer,2.00,580807.07
2016-07-31,1.86,1853.41,organic,2016,Grand Rapids,Midwest,summer,2.00,675188.22
2016-07-31,1.37,253671.67,conventional,2016,Harrisburg/Scranton,Northeast,summer,1.00,497316.05
2016-07-31,1.68,5590.38,organic,2016,Harrisburg/Scranton,Northeast,summer,2.00,609847.42
2016-07-31,1.72,255025.51,conventional,2016,Hartford/Springfield,Northeast,summer,2.00,624367.6
2016-07-31,2.19,5524.69,organic,2016,Hartford/Springfield,Northeast,summer,2.00,794979.67
2016-07-31,0.98,941066.42,conventional,2016,Houston,South Central,summer,1.00,355744.33
2016-07-31,1.45,21414.84,organic,2016,Houston,South Central,summer,2.00,526356.4
2016-07-31,1.27,159573.77,conventional,2016,Indianapolis,Midwest,summer,1.00,461015.61
2016-07-31,1.8,3264.33,organic,2016,Indianapolis,Midwest,summer,2.00,653407.95
2016-07-31,1.23,152777.16,conventional,2016,Jacksonville,Southeast,summer,1.00,446495.43
2016-07-31,1.92,3706.68,organic,2016,Jacksonville,Southeast,summer,2.00,696968.48
2016-07-31,1.17,284566.03,conventional,2016,Las Vegas,West,summer,1.00,424715.17
2016-07-31,2.27,9953.15,organic,2016,Las Vegas,West,summer,2.00,824020.03
2016-07-31,1.06,2826836.07,conventional,2016,Los Angeles,West,summer,1.00,384784.68
2016-07-31,1.21,115313.85,organic,2016,Los Angeles,West,summer,1.00,439235.34
2016-07-31,1.24,86030.88,conventional,2016,Louisville,Southeast,summer,1.00,450125.48
2016-07-31,1.3,3887.95,organic,2016,Louisville,Southeast,summer,1.00,471905.74
2016-07-31,1.3,496508.86,conventional,2016,Miami/Ft. Lauderdale,Southeast,summer,1.00,471905.74
2016-07-31,1.22,4361.66,organic,2016,Miami/Ft. Lauderdale,Southeast,summer,1.00,442865.39
2016-07-31,1.1,186520.46,conventional,2016,Nashville,Southeast,summer,1.00,399304.86
2016-07-31,1.11,12337.37,organic,2016,Nashville,Southeast,summer,1.00,402934.9
2016-07-31,1.2,254878.35,conventional,2016,New Orleans/Mobile,Southeast,summer,1.00,435605.3
2016-07-31,1.41,5187.23,organic,2016,New Orleans/Mobile,Southeast,summer,2.00,511836.23
2016-07-31,1.7,1122162.86,conventional,2016,New York,Northeast,summer,2.00,617107.51
2016-07-31,2.41,24047.65,organic,2016,New York,Northeast,summer,3.00,874840.64
2016-07-31,1.49,435129.36,conventional,2016,Northern New England,Northeast,summer,2.00,540876.58
2016-07-31,1.1,4845.69,organic,2016,Northern New England,Northeast,summer,1.00,399304.86
2016-07-31,1.24,320002.63,conventional,2016,Orlando,Southeast,summer,1.00,450125.48
2016-07-31,1.84,7013.82,organic,2016,Orlando,Southeast,summer,2.00,667928.13
2016-07-31,1.57,376353.23,conventional,2016,Philadelphia,Mid-Atlantic,summer,2.00,569916.93
2016-07-31,2.2,7431.86,organic,2016,Philadelphia,Mid-Atlantic,summer,2.00,798609.72
2016-07-31,1.0,851296.1,conventional,2016,Phoenix/Tucson,West,summer,1.00,363004.42
2016-07-31,2.19,10363.16,organic,2016,Phoenix/Tucson,West,summer,2.00,794979.67
2016-07-31,1.42,94553.4,conventional,2016,Pittsburgh,Northeast,summer,2.00,515466.27
2016-07-31,1.49,6155.8,organic,2016,Pittsburgh,Northeast,summer,2.00,540876.58
2016-07-31,1.25,1716384.76,conventional,2016,Plains,Midwest,summer,1.00,453755.52
2016-07-31,1.72,53685.87,organic,2016,Plains,Midwest,summer,2.00,624367.6
2016-07-31,1.02,608614.15,conventional,2016,Portland,West,summer,1.00,370264.51
2016-07-31,1.64,30036.81,organic,2016,Portland,West,summer,2.00,595327.24
2016-07-31,1.33,273951.5,conventional,2016,Raleigh/Greensboro,Southeast,summer,1.00,482795.87
2016-07-31,1.68,15250.82,organic,2016,Raleigh/Greensboro,Southeast,summer,2.00,609847.42
2016-07-31,1.17,245374.63,conventional,2016,Richmond/Norfolk,Mid-Atlantic,summer,1.00,424715.17
2016-07-31,1.39,8573.51,organic,2016,Richmond/Norfolk,Mid-Atlantic,summer,2.00,504576.14
2016-07-31,1.07,143067.18,conventional,2016,Roanoke,Southeast,summer,1.00,388414.73
2016-07-31,1.2,8671.66,organic,2016,Roanoke,Southeast,summer,1.00,435605.3
2016-07-31,1.4,466095.04,conventional,2016,Sacramento,West,summer,2.00,508206.18
2016-07-31,2.19,7426.56,organic,2016,Sacramento,West,summer,2.00,794979.67
2016-07-31,1.16,522678.71,conventional,2016,San Diego,West,summer,1.00,421085.12
2016-07-31,1.97,13275.24,organic,2016,San Diego,West,summer,2.00,715118.7
2016-07-31,1.52,814505.22,conventional,2016,San Francisco,West,summer,2.00,551766.71
2016-07-31,2.29,23597.78,organic,2016,San Francisco,West,summer,2.00,831280.11
2016-07-31,1.12,595856.48,conventional,2016,Seattle,West,summer,1.00,406564.95
2016-07-31,1.34,48248.63,organic,2016,Seattle,West,summer,1.00,486425.92
2016-07-31,1.18,344490.91,conventional,2016,South Carolina,Southeast,summer,1.00,428345.21
2016-07-31,1.58,12518.72,organic,2016,South Carolina,Southeast,summer,2.00,573546.98
2016-07-31,1.14,83902.91,conventional,2016,Spokane,West,summer,1.00,413825.04
2016-07-31,1.31,2994.48,organic,2016,Spokane,West,summer,1.00,475535.79
2016-07-31,1.03,214273.18,conventional,2016,St. Louis,Midwest,summer,1.00,373894.55
